system:index,IGBP,b0,b10,b100,b200,b30,b60,site,.geo
0000fb674a3a95f35a1b,GRA,3,3,1,0,2,1,US-ARc,"{""type"":""Point"",""coordinates"":[-98.04000000000002,35.5465]}"
0000fb74a73853e47faa,CRO,2,2,0,0,1,0,US-ARM,"{""type"":""Point"",""coordinates"":[-97.48880000000001,36.6058]}"
000056102756d31d1129,GRA,4,2,1,1,2,1,US-IB2,"{""type"":""Point"",""coordinates"":[-88.24099999999999,41.8406]}"
00002835054df40641d7,ENF,10,7,4,3,4,4,CA-TP4,"{""type"":""Point"",""coordinates"":[-80.3574,42.71020000000001]}"
00003588e2f23330ad38,ENF,10,7,3,3,5,3,CA-TP3,"{""type"":""Point"",""coordinates"":[-80.3483,42.7068]}"
0000f61b86d516990066,ENF,8,7,1,1,2,1,CA-TP2,"{""type"":""Point"",""coordinates"":[-80.4588,42.7744]}"
00006d179be677a12de8,ENF,5,6,1,1,1,1,CA-TP1,"{""type"":""Point"",""coordinates"":[-80.55950000000001,42.660900000000005]}"
000059cccbb0254ff5fa,DBF,7,5,0,0,2,0,CA-TPD,"{""type"":""Point"",""coordinates"":[-80.5577,42.6353]}"
0000682e96f8077ea41e,WET,7,7,3,2,4,3,US-ORv,"{""type"":""Point"",""coordinates"":[-83.0183,40.020100000000006]}"
00000ff766f2eb768032,CRO,3,3,1,0,2,1,US-CRT,"{""type"":""Point"",""coordinates"":[-83.3471,41.6285]}"
000068f0f9c83a243109,WET,16,14,9,9,11,9,US-WPT,"{""type"":""Point"",""coordinates"":[-82.9962,41.46459999999999]}"
000002ab805c65fd35f0,DBF,6,3,0,0,1,1,US-Oho,"{""type"":""Point"",""coordinates"":[-83.8438,41.554500000000004]}"
0000618f02a3af193d09,DBF,5,4,1,1,1,1,US-MMS,"{""type"":""Point"",""coordinates"":[-86.4131,39.3232]}"
00004cf62fe23fb6ce76,GRA,2,2,0,0,1,0,US-Goo,"{""type"":""Point"",""coordinates"":[-89.8735,34.25470000000001]}"
00006652e207827bba3e,ENF,9,5,1,1,2,2,US-KS1,"{""type"":""Point"",""coordinates"":[-80.6709,28.4583]}"
0000fdbedd108973f707,CSH,11,9,5,5,7,7,US-KS2,"{""type"":""Point"",""coordinates"":[-80.6715,28.608600000000003]}"
00008d87a079823e73d8,DBF,26,13,2,2,5,3,US-Ha1,"{""type"":""Point"",""coordinates"":[-72.17150000000001,42.5378]}"
0000010a375a70902d46,EBF,8,7,2,2,4,3,GF-Guy,"{""type"":""Point"",""coordinates"":[-52.9249,5.2787999999999995]}"
00007b286f00cf543892,GRA,6,5,1,1,2,2,PA-SPs,"{""type"":""Point"",""coordinates"":[-79.6314,9.3138]}"
0000594c8a4a402bee09,DBF,6,6,1,0,3,1,PA-SPn,"{""type"":""Point"",""coordinates"":[-79.6346,9.3181]}"
00003d562295c229fd04,EBF,3,4,1,8,1,1,BR-Sa3,"{""type"":""Point"",""coordinates"":[-54.9714,-3.018]}"
000073efd6338a23d2b6,EBF,4,4,1,1,2,1,BR-Sa1,"{""type"":""Point"",""coordinates"":[-54.95889999999998,-2.8566999999999996]}"
0000aad3c8be618e2dec,ENF,8,9,5,5,9,5,AR-Vir,"{""type"":""Point"",""coordinates"":[-56.1886,-28.2395]}"
000034845f790def9e53,MF,2,2,1,0,1,1,AR-SLu,"{""type"":""Point"",""coordinates"":[-66.4598,-33.4648]}"
