system:index,IGBP,b0,b10,b100,b200,b30,b60,site,.geo
0000b97b730d555ecaf9,GRA,67,67,56,55,60,56,AU-DaP,"{""type"":""Point"",""coordinates"":[131.31809999999996,-14.063299999999996]}"
00005027024e12185c47,SAV,66,65,58,56,60,57,AU-DaS,"{""type"":""Point"",""coordinates"":[131.38809999999998,-14.159299999999995]}"
0000557d838ee3d63df1,WSA,62,62,57,56,58,56,AU-Ade,"{""type"":""Point"",""coordinates"":[131.1178,-13.076900000000004]}"
0000d58518c69654c754,WSA,61,61,55,55,58,56,AU-How,"{""type"":""Point"",""coordinates"":[131.1523,-12.4943]}"
000001aa37deb709687d,WET,55,55,50,50,51,50,AU-Fog,"{""type"":""Point"",""coordinates"":[131.3072,-12.5452]}"
00000dc6a8d173fb4e34,EBF,47,46,37,37,40,37,MY-PSO,"{""type"":""Point"",""coordinates"":[102.3062,2.973]}"
0000e17fc3af1c7c50e6,ENF,37,37,34,33,35,34,CN-Qia,"{""type"":""Point"",""coordinates"":[115.05809999999997,26.7414]}"
0000309c2d3308b1a282,GRA,61,60,60,61,58,58,CN-Sw2,"{""type"":""Point"",""coordinates"":[111.89709999999998,41.7902]}"
0000f668be56ee5149ad,WET,42,41,42,45,40,40,CN-Ha2,"{""type"":""Point"",""coordinates"":[101.3269,37.6086]}"
000068cab18922cadd90,GRA,53,52,56,56,53,55,CN-HaM,"{""type"":""Point"",""coordinates"":[101.18,37.36999999999999]}"
0000c458d9ea53ff9503,EBF,45,44,41,41,41,41,CN-Din,"{""type"":""Point"",""coordinates"":[112.53609999999999,23.173299999999998]}"
000043ea0dfb82d7f7f6,GRA,57,56,58,59,56,56,CN-Dan,"{""type"":""Point"",""coordinates"":[91.06639999999999,30.497799999999987]}"
000067a9f50902bc9cfd,CSH,46,46,48,49,46,46,RU-Vrk,"{""type"":""Point"",""coordinates"":[62.94049999999999,67.0547]}"
00008bb0bf4d4bd9cc61,SNO,44,44,48,48,46,47,NO-Blv,"{""type"":""Point"",""coordinates"":[11.831100000000001,78.9216]}"
0000e510c5f90ba1cd50,WET,43,43,48,48,44,46,NO-Adv,"{""type"":""Point"",""coordinates"":[15.923,78.186]}"
00003a7832d214ef1b34,WET,56,56,59,60,57,57,FI-Lom,"{""type"":""Point"",""coordinates"":[24.209199999999992,67.9972]}"
00008657a82835a8a143,ENF,60,60,59,60,61,60,FI-Sod,"{""type"":""Point"",""coordinates"":[26.6378,67.3619]}"
0000b08522f1f7a26eee,WET,,,,,,,SE-St1,"{""type"":""Point"",""coordinates"":[19.0503,68.3541]}"
0000e9a8e7b3bce9544a,CRO,73,73,74,74,74,75,DK-Fou,"{""type"":""Point"",""coordinates"":[9.587199999999998,56.48420000000001]}"
00005e4095735cef50bf,GRA,57,58,61,62,58,60,DK-Eng,"{""type"":""Point"",""coordinates"":[12.191799999999997,55.690499999999986]}"
000089bd84f68cb5c9b4,DBF,64,64,64,66,65,63,DK-Sor,"{""type"":""Point"",""coordinates"":[11.6446,55.4859]}"
000096ef9e15f299500b,ENF,59,59,61,60,59,61,FI-Let,"{""type"":""Point"",""coordinates"":[23.95970000000001,60.641799999999996]}"
000008e770525312ecf9,CRO,31,31,33,34,31,32,FI-Jok,"{""type"":""Point"",""coordinates"":[23.513500000000008,60.8986]}"
0000feb1f20cc911819e,ENF,62,62,62,62,62,61,FI-Hyy,"{""type"":""Point"",""coordinates"":[24.295,61.8475]}"
00004c4c02923b88d3da,ENF,57,58,58,58,58,56,RU-Fyo,"{""type"":""Point"",""coordinates"":[32.9221,56.4615]}"
00005439ebbad8c25139,WET,73,73,76,77,75,77,DE-Spw,"{""type"":""Point"",""coordinates"":[14.033699999999993,51.892300000000006]}"
00006341baebb317ba66,GRA,35,35,38,40,35,35,DE-Gri,"{""type"":""Point"",""coordinates"":[13.5125,50.94950000000001]}"
0000c59070399f9f82ca,ENF,47,47,52,54,47,51,DE-Tha,"{""type"":""Point"",""coordinates"":[13.5669,50.96360000000001]}"
00005a022d44e9fa7688,CRO,37,36,39,41,38,37,DE-Kli,"{""type"":""Point"",""coordinates"":[13.522500000000003,50.89289999999999]}"
00004743c98d9ccf5874,ENF,52,53,58,60,54,57,DE-Obe,"{""type"":""Point"",""coordinates"":[13.7196,50.78360000000001]}"
00005d2e09d4b848e7f0,GRA,48,50,53,54,51,52,CZ-BK2,"{""type"":""Point"",""coordinates"":[18.542899999999992,49.494399999999985]}"
0000e03dab5bc5c9afa7,ENF,46,46,52,53,48,50,CZ-BK1,"{""type"":""Point"",""coordinates"":[18.536899999999996,49.5021]}"
0000f74742346a08555e,WET,38,38,41,42,38,39,CZ-wet,"{""type"":""Point"",""coordinates"":[14.770400000000002,49.024700000000024]}"
0000c08bf4eab338c151,ENF,43,45,48,49,45,47,DE-Lkb,"{""type"":""Point"",""coordinates"":[13.3047,49.0996]}"
0000220a99e14cfe3530,ENF,49,50,55,56,51,54,IT-Ren,"{""type"":""Point"",""coordinates"":[11.4337,46.5869]}"
0000de0c8b98ec1230e4,ENF,39,39,43,42,39,41,IT-Lav,"{""type"":""Point"",""coordinates"":[11.2813,45.95619999999999]}"
